平台,日期,评价时间,门店,城市,总体评分,口味评分,包装评分,配送评分,配送满意度,评价内容,回复,点赞,点踩,申诉,关键词,商品明细
美团,2026-08-05,2026-08-05T18:58:51,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,"餐品物有所值，很划算
味道很不错
孩子喜欢吃",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌香卤鸭脖(大份（250g）,不辣),单价28.8*数量1/香卤鸭掌1个(1个,不辣),单价4.8*数量1"
美团,2026-08-05,2026-08-05T15:16:40,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,"好久没吃了，还是一样的味道，好吃
",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤面筋50g（建议三份起拌）(50克,微辣),单价3.5*数量1/素食拼盘(店长用心配150g)(150克),单价9.9*数量1/白米饭300g(1盒),单价3.0*数量1/香辣面筋(小份（150g）),单价9.9*数量1/香辣腐竹50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-05,2026-08-05T02:55:09,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,#【纯手工撕】手撕酱鸭# #香卤毛豆50g（建议三份起拌）#好吃，美味,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤毛豆50g（建议三份起拌）(50克,微辣),单价3.5*数量1/【纯手工撕】手撕酱鸭(小份（130g),微辣),单价29.9*数量1/香辣海带结50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-04,2026-08-04T22:35:05,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,真心推荐，卖相佳，价格实在，? 服务贴心。吃得超开心，下回一定再来。?,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,不辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-04,2026-08-04T21:34:19,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,非常想非常好吃，肉很嫩好吃?,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤鸭脖（甜辣）(中份（250g）),单价28.8*数量1/香卤鸭翅中（甜辣）(小份（150g）),单价18.8*数量1/素食拼盘(店长用心配150g)(150克),单价9.9*数量1"
美团,2026-08-04,2026-08-04T19:36:32,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,烤鸭饭味道不错，送来及时,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤鸭掌1个(1个,微辣),单价5.8*数量1/一整支鸭腿饭套餐（含米饭）(1人份,切开,素菜拼盘100g),单价26.8*数量1"
美团,2026-08-04,2026-08-04T15:18:49,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,这家店的食物干净卫生，放心食用，味道不错，? 及时送达，份量很足，包装精美，价格便宜，服务态度很好。?,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/香卤毛豆50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-04,2026-08-04T12:06,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,“荤素均衡”“咸香下饭”“菜量充足”饭量很足，吃的也很不错，量也很足。,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤鸭掌1个(1个,甜辣),单价5.8*数量1/招牌手撕酱鸭套餐（含米饭）(1人份,不辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-03,2026-08-03T22:28:53,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,老牌煌上煌卤味果然靠谱！卤香浓郁，咸香入味，肉质紧实不柴。搭配米饭刚刚好，卤汁拌米饭特别香！包装严实没有撒漏，送到手上还是温热的，分量实在，打工人午餐首选，会无限回购！,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"特色椒香鸭头（半只）(36克,微辣),单价5.8*数量1/招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-03,2026-08-03T20:29:33,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,1.0,不满意,"这家店的外卖包装干净卫生, 菜品食材新鲜又卫生, 餐品物有所值，很划算, ",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,nan
美团,2026-08-03,2026-08-03T19:31:49,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,很好吃，骑手送货很快，非常好，下次还会点，很喜欢,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-02,2026-08-02T22:07:21,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,送的很快包装完好，质量不错，值得信赖,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"【卷到同行关门】超爽口鸡翅尖1个?点小星星(1个),单价1.2*数量5/香卤鸭掌1个(1个,不辣),单价4.8*数量1/【纯手工撕】手撕酱鸭(小份（130g),微辣),单价29.9*数量1"
美团,2026-08-02,2026-08-02T19:03:09,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,分量很足，很香很好吃,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/香辣腐竹50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-02,2026-08-02T17:21:43,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,好吃爱吃天天吃，非常好吃,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"特色椒香鸭头（半只）(36克,微辣),单价5.8*数量1/香卤毛豆50g（建议三份起拌）(50克,微辣),单价3.5*数量1/素食拼盘(店长用心配150g)(150克),单价9.9*数量1/手撕酱鸭【尝鲜50g】(50克,微辣),单价12.0*数量2"
美团,2026-08-02,2026-08-02T12:14:34,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,本来点外卖是为了填饱肚子，可是吃了之后真的完全超出想象，吃饭成了一种十足的享受！,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"白米饭300g(1盒),单价3.0*数量1/招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-02,2026-08-02T12:06:12,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,酱板鸭特别好吃还是辣一点就好了,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"【畅销30年！】煌家酱鸭280g(1只,切开,酱辣),单价75.8*数量1"
美团,2026-08-01,2026-08-01T20:02:32,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,点过他家好几次了，味道都挺好的，价格也比较实惠,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,"一整支鸭腿饭套餐（含米饭）,酱香鹌鹑1只（微辣）",nan,nan,nan,"一整支鸭腿饭套餐（含米饭）(1人份,不切开,素菜拼盘100g),单价26.8*数量1/酱香鹌鹑1只（微辣）(1只),单价12.9*数量1"
美团,2026-08-01,2026-08-01T19:43:34,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,"超级好吃下饭 推荐
",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"两荤一素吃饱餐(1人份),单价22.9*数量1/香卤面筋50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-01,2026-08-01T19:38:43,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,价格合适，味道鲜美,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香辣海带结50g（建议三份起拌）(50克,微辣),单价3.5*数量1/两荤一素吃饱餐(1人份),单价22.9*数量1"
美团,2026-08-01,2026-08-01T14:07:46,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,配送快食材新鲜,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/香辣腐竹50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-01,2026-08-01T13:41:04,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,不错不错 可以的可以的,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/酱香鹌鹑1只（微辣）(1只),单价12.9*数量1/白米饭300g(1盒),单价3.0*数量1"
美团,2026-08-01,2026-08-01T13:15:25,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,味道很好吃，价格特别实惠，分量给的也特别足，包装很精美,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤毛豆50g（建议三份起拌）(50克,微辣),单价3.5*数量1/招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-11,2026-08-11T21:16:35,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,加入回购清单，餐品包装严密完好，这家店的外卖包装干净卫生，,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"手撕酱鸭炒饭1份+2个鸭翅中+1个锁骨+鸭脖3节(1人份,微辣手撕酱鸭炒饭1份,甜辣鸭翅中2个,甜辣鸭锁骨1个,甜辣鸭脖3个),单价33.8*数量1/香辣海带结50g（建议三份起拌）(50克,微辣),单价3.5*数量1"
美团,2026-08-11,2026-08-11T18:59:58,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,"
这家团购的美食真是太令人满意了！从订餐到收到食物，整个过程都非常顺利。食物包装严密，没有任何损坏，而且保温效果很好，即便是热腾腾的汤品也依然保持着适宜的温度。
首先，我必须提一下这个团购套餐的性价比。价格非常合理，而且内容丰富，包含的每一道菜都让人惊喜。尤其是主菜，肉质鲜嫩多汁，调味恰到好处，搭配的配菜也新鲜美味，让人回味无穷。
",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香辣腐竹50g（建议三份起拌）(50克,微辣),单价3.5*数量1/招牌手撕酱鸭套餐（含米饭）(1人份,不辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
美团,2026-08-11,2026-08-11T18:47:01,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,好吃,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"【卷到同行关门】超爽口鸡翅尖1个?点小星星(1个),单价1.2*数量4/【卷到同行关门】超爽口鸡翅尖1个?点小星星(1个),单价0.97*数量1/手撕酱鸭炒饭+2个鸭翅中+1个鸭掌套餐(1人份,微辣手撕酱鸭炒饭,不辣鸭翅中2个,不辣鸭掌1个),单价28.6*数量1"
美团,2026-08-11,2026-08-11T17:18:25,煌上煌酱鸭(直属合肥步行街店),合肥,,,4.0,1.0,不满意,"菜品食材新鲜又卫生, 餐品分量不太够吃, ",感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,nan
美团,2026-08-11,2026-08-11T12:44:07,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,外卖到手，酱鸭味道挺正，肉质紧实，咸香适中，鸡翅尖也入味。包装完好，没洒漏。骑手准时送达，服务OK ?。整体满意，下次还点。,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/白米饭300g(1盒),单价3.0*数量1/【卷到同行关门】超爽口鸡翅尖1个?点小星星(1个),单价1.2*数量5"
美团,2026-08-11,2026-08-11T12:08:01,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,餐品包装完好，酱鸭味道正，手撕的很入味，炒饭也香。骑手准时送达，服务不错?。整体体验挺满意，下次还点。,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"香卤鸭掌1个(1个,不辣),单价5.8*数量1/手撕酱鸭炒饭+2个鸭翅中+1个鸭头套餐(1人份,微辣手撕酱鸭炒饭1份,不辣鸭翅中2个,微辣鸭头1个),单价32.8*数量1"
美团,2026-08-11,2026-08-11T11:41:39,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,味道很棒 价格合理 菜品食材新鲜又卫生，,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"一整支鸭腿饭套餐（含米饭）(1人份,切开,素菜拼盘100g),单价26.8*数量1/酱香鹌鹑1只（微辣）(1只),单价12.9*数量1"
美团,2026-08-10,2026-08-10T21:17:11,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,外卖神速，包装严实，分量足，味道香，价格实惠，服务贴心，五星好评，下次必回购！,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1/香卤鸭掌1个(1个,不辣),单价5.8*数量1"
美团,2026-08-10,2026-08-10T20:13:50,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,1.0,不满意,这款手撕酱鸭肉质紧实，酱香浓郁，咸甜适中，手撕后纤维分明，口感耐嚼不柴。真空包装锁鲜到位，开袋即食或加热皆宜。整体性价比高，适合佐餐、零食或下酒，推荐给喜欢传统风味肉制品的朋友。,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,nan
美团,2026-08-10,2026-08-10T19:51:23,煌上煌酱鸭(直属合肥步行街店),合肥,,,5.0,5.0,满意,实物跟商家描述一致，所见即所得，这家店的外卖包装干净卫生，加入回购清单，,感谢亲对我们小店菜品的认可！本店将食物的美味与品质作为我们一直以来的追求，您的支持与认可一定会让我们走的更远！,nan,nan,nan,nan,"招牌手撕酱鸭套餐（含米饭）(1人份,香辣手撕酱鸭100g,随机素菜100g,米饭1份),单价32.8*数量1"
